timestamp,instance_id,instance_type,cpu_utilization,memory_utilization,disk_utilization,network_in_mb,network_out_mb,hour_of_day,day_of_week,is_business_hours,is_weekend,cpu_future,will_exceed_threshold
2025-11-30 12:04:55.813790,i-02f2d7ef,t2.medium,16.25,51.86,58.29,417.08,180.04,12,6,1,1,10.81,0
2025-11-30 12:09:55.813790,i-02f2d7ef,t2.medium,16.49,49.23,54.58,382.74,225.91,12,6,1,1,18.39,0
2025-11-30 12:14:55.813790,i-02f2d7ef,t2.medium,14.71,48.59,57.65,460.48,218.23,12,6,1,1,13.65,0
2025-11-30 12:19:55.813790,i-02f2d7ef,t2.medium,18.02,54.33,56.86,405.33,176.91,12,6,1,1,7.16,0
2025-11-30 12:24:55.813790,i-02f2d7ef,t2.medium,15.51,52.77,56.34,403.71,171.69,12,6,1,1,16.45,0
2025-11-30 12:29:55.813790,i-02f2d7ef,t2.medium,12.14,44.81,55.46,384.34,206.96,12,6,1,1,19.1,0
2025-11-30 12:34:55.813790,i-02f2d7ef,t2.medium,11.9,52.48,55.83,363.28,223.41,12,6,1,1,14.7,0
2025-11-30 12:39:55.813790,i-02f2d7ef,t2.medium,11.46,57.11,57.16,464.26,225.34,12,6,1,1,21.69,0
2025-11-30 12:44:55.813790,i-02f2d7ef,t2.medium,13.15,47.05,59.42,358.33,200.67,12,6,1,1,16.44,0
2025-11-30 12:49:55.813790,i-02f2d7ef,t2.medium,28.01,50.92,55.63,415.96,207.7,12,6,1,1,37.63,0
2025-11-30 12:54:55.813790,i-02f2d7ef,t2.medium,40.43,52.89,57.52,391.06,232.48,12,6,1,1,20.17,0
2025-11-30 12:59:55.813790,i-02f2d7ef,t2.medium,7.17,49.46,57.43,360.1,151.97,12,6,1,1,8.88,0
2025-11-30 13:04:55.813790,i-02f2d7ef,t2.medium,10.81,47.45,55.44,478.33,232.01,13,6,1,1,16.32,0
2025-11-30 13:09:55.813790,i-02f2d7ef,t2.medium,18.39,47.14,50.37,455.22,211.49,13,6,1,1,17.16,0
2025-11-30 13:14:55.813790,i-02f2d7ef,t2.medium,13.65,50.57,59.71,418.99,198.82,13,6,1,1,17.86,0
2025-11-30 13:19:55.813790,i-02f2d7ef,t2.medium,7.16,50.63,54.89,394.0,223.82,13,6,1,1,12.47,0
2025-11-30 13:24:55.813790,i-02f2d7ef,t2.medium,16.45,48.41,55.96,426.66,189.26,13,6,1,1,22.52,0
2025-11-30 13:29:55.813790,i-02f2d7ef,t2.medium,19.1,51.55,54.86,389.81,198.26,13,6,1,1,14.91,0
2025-11-30 13:34:55.813790,i-02f2d7ef,t2.medium,14.7,49.86,58.75,448.1,169.31,13,6,1,1,23.34,0
2025-11-30 13:39:55.813790,i-02f2d7ef,t2.medium,21.69,48.39,55.56,409.47,258.57,13,6,1,1,13.54,0
2025-11-30 13:44:55.813790,i-02f2d7ef,t2.medium,16.44,48.29,56.49,331.69,143.85,13,6,1,1,21.91,0
2025-11-30 13:49:55.813790,i-02f2d7ef,t2.medium,37.63,51.67,56.33,441.37,230.3,13,6,1,1,17.53,0
2025-11-30 13:54:55.813790,i-02f2d7ef,t2.medium,20.17,50.4,55.57,427.23,148.4,13,6,1,1,21.89,0
2025-11-30 13:59:55.813790,i-02f2d7ef,t2.medium,8.88,49.04,57.95,423.75,206.21,13,6,1,1,29.65,0
2025-11-30 14:04:55.813790,i-02f2d7ef,t2.medium,16.32,50.62,60.0,431.71,211.64,14,6,1,1,14.2,0
2025-11-30 14:09:55.813790,i-02f2d7ef,t2.medium,17.16,49.16,56.96,354.9,143.17,14,6,1,1,15.6,0
2025-11-30 14:14:55.813790,i-02f2d7ef,t2.medium,17.86,53.65,55.74,366.08,207.25,14,6,1,1,8.96,0
2025-11-30 14:19:55.813790,i-02f2d7ef,t2.medium,12.47,53.2,55.5,437.54,233.77,14,6,1,1,10.91,0
2025-11-30 14:24:55.813790,i-02f2d7ef,t2.medium,22.52,55.11,57.71,383.06,217.89,14,6,1,1,14.18,0
2025-11-30 14:29:55.813790,i-02f2d7ef,t2.medium,14.91,52.59,52.6,469.62,249.54,14,6,1,1,13.75,0
2025-11-30 14:34:55.813790,i-02f2d7ef,t2.medium,23.34,47.99,57.77,544.77,220.82,14,6,1,1,13.62,0
2025-11-30 14:39:55.813790,i-02f2d7ef,t2.medium,13.54,51.86,54.79,460.18,201.68,14,6,1,1,6.27,0
2025-11-30 14:44:55.813790,i-02f2d7ef,t2.medium,21.91,50.76,55.39,526.15,165.17,14,6,1,1,14.91,0
2025-11-30 14:49:55.813790,i-02f2d7ef,t2.medium,17.53,48.35,55.6,405.59,159.6,14,6,1,1,20.05,0
2025-11-30 14:54:55.813790,i-02f2d7ef,t2.medium,21.89,48.8,55.84,437.28,251.43,14,6,1,1,7.56,0
2025-11-30 14:59:55.813790,i-02f2d7ef,t2.medium,29.65,44.46,53.59,364.54,172.77,14,6,1,1,7.52,0
2025-11-30 15:04:55.813790,i-02f2d7ef,t2.medium,14.2,54.11,56.69,413.6,190.94,15,6,1,1,15.31,0
2025-11-30 15:09:55.813790,i-02f2d7ef,t2.medium,15.6,51.95,55.96,413.72,212.78,15,6,1,1,17.0,0
2025-11-30 15:14:55.813790,i-02f2d7ef,t2.medium,8.96,50.53,56.94,343.45,207.72,15,6,1,1,9.94,0
2025-11-30 15:19:55.813790,i-02f2d7ef,t2.medium,10.91,57.32,55.61,341.07,195.58,15,6,1,1,24.79,0
2025-11-30 15:24:55.813790,i-02f2d7ef,t2.medium,14.18,45.75,55.48,343.12,195.45,15,6,1,1,12.94,0
2025-11-30 15:29:55.813790,i-02f2d7ef,t2.medium,13.75,50.91,57.65,338.65,239.75,15,6,1,1,12.81,0
2025-11-30 15:34:55.813790,i-02f2d7ef,t2.medium,13.62,56.26,57.43,466.3,159.67,15,6,1,1,9.39,0
2025-11-30 15:39:55.813790,i-02f2d7ef,t2.medium,6.27,52.76,60.42,420.23,214.45,15,6,1,1,11.37,0
2025-11-30 15:44:55.813790,i-02f2d7ef,t2.medium,14.91,51.58,57.02,438.07,165.92,15,6,1,1,20.94,0
2025-11-30 15:49:55.813790,i-02f2d7ef,t2.medium,20.05,47.15,55.96,476.62,167.36,15,6,1,1,16.25,0
2025-11-30 15:54:55.813790,i-02f2d7ef,t2.medium,7.56,49.02,55.84,350.08,190.58,15,6,1,1,21.0,0
2025-11-30 15:59:55.813790,i-02f2d7ef,t2.medium,7.52,47.37,58.69,353.7,189.79,15,6,1,1,16.72,0
2025-11-30 16:04:55.813790,i-02f2d7ef,t2.medium,15.31,50.15,56.37,332.62,154.95,16,6,1,1,13.98,0
2025-11-30 16:09:55.813790,i-02f2d7ef,t2.medium,17.0,54.17,56.86,405.33,213.15,16,6,1,1,13.78,0
2025-11-30 16:14:55.813790,i-02f2d7ef,t2.medium,9.94,51.67,55.88,433.8,178.72,16,6,1,1,12.94,0
2025-11-30 16:19:55.813790,i-02f2d7ef,t2.medium,24.79,54.6,52.37,402.91,155.82,16,6,1,1,10.53,0
2025-11-30 16:24:55.813790,i-02f2d7ef,t2.medium,12.94,54.21,60.27,340.67,188.06,16,6,1,1,8.5,0
2025-11-30 16:29:55.813790,i-02f2d7ef,t2.medium,12.81,49.44,57.54,523.29,207.9,16,6,1,1,12.36,0
2025-11-30 16:34:55.813790,i-02f2d7ef,t2.medium,9.39,48.5,54.73,342.4,165.99,16,6,1,1,1.23,0
2025-11-30 16:39:55.813790,i-02f2d7ef,t2.medium,11.37,52.56,55.67,315.39,263.42,16,6,1,1,9.6,0
2025-11-30 16:44:55.813790,i-02f2d7ef,t2.medium,20.94,48.31,61.03,370.37,175.39,16,6,1,1,16.49,0
2025-11-30 16:49:55.813790,i-02f2d7ef,t2.medium,16.25,48.98,58.19,325.87,182.74,16,6,1,1,32.18,0
2025-11-30 16:54:55.813790,i-02f2d7ef,t2.medium,21.0,48.17,60.41,381.89,199.09,16,6,1,1,13.24,0
2025-11-30 16:59:55.813790,i-02f2d7ef,t2.medium,16.72,45.21,56.69,401.05,180.59,16,6,1,1,20.16,0
2025-11-30 17:04:55.813790,i-02f2d7ef,t2.medium,13.98,51.15,56.96,384.84,217.26,17,6,1,1,17.97,0
2025-11-30 17:09:55.813790,i-02f2d7ef,t2.medium,13.78,48.05,56.24,315.43,210.34,17,6,1,1,16.21,0
2025-11-30 17:14:55.813790,i-02f2d7ef,t2.medium,12.94,47.09,56.15,404.75,176.6,17,6,1,1,23.45,0
2025-11-30 17:19:55.813790,i-02f2d7ef,t2.medium,10.53,56.06,55.81,365.15,153.6,17,6,1,1,22.32,0
2025-11-30 17:24:55.813790,i-02f2d7ef,t2.medium,8.5,49.99,57.15,293.52,160.01,17,6,1,1,21.4,0
2025-11-30 17:29:55.813790,i-02f2d7ef,t2.medium,12.36,51.75,57.31,323.5,212.58,17,6,1,1,13.11,0
2025-11-30 17:34:55.813790,i-02f2d7ef,t2.medium,1.23,46.28,55.25,389.75,185.81,17,6,1,1,11.27,0
2025-11-30 17:39:55.813790,i-02f2d7ef,t2.medium,9.6,50.14,55.39,365.7,185.33,17,6,1,1,17.35,0
2025-11-30 17:44:55.813790,i-02f2d7ef,t2.medium,16.49,48.75,60.62,319.9,135.43,17,6,1,1,7.53,0
2025-11-30 17:49:55.813790,i-02f2d7ef,t2.medium,32.18,46.34,56.36,364.02,205.15,17,6,1,1,14.15,0
2025-11-30 17:54:55.813790,i-02f2d7ef,t2.medium,13.24,49.0,59.06,385.98,206.94,17,6,1,1,13.25,0
2025-11-30 17:59:55.813790,i-02f2d7ef,t2.medium,20.16,48.29,55.02,373.74,181.03,17,6,1,1,16.4,0
2025-11-30 18:04:55.813790,i-02f2d7ef,t2.medium,17.97,48.63,57.26,437.49,227.2,18,6,1,1,12.53,0
2025-11-30 18:09:55.813790,i-02f2d7ef,t2.medium,16.21,49.16,56.13,302.85,211.48,18,6,1,1,1.41,0
2025-11-30 18:14:55.813790,i-02f2d7ef,t2.medium,23.45,47.95,54.53,245.41,148.53,18,6,1,1,5.3,0
2025-11-30 18:19:55.813790,i-02f2d7ef,t2.medium,22.32,54.82,58.86,301.4,181.97,18,6,1,1,5.12,0
2025-11-30 18:24:55.813790,i-02f2d7ef,t2.medium,21.4,56.29,56.87,348.39,145.3,18,6,1,1,1.55,0
2025-11-30 18:29:55.813790,i-02f2d7ef,t2.medium,13.11,51.74,55.75,325.25,139.19,18,6,1,1,6.33,0
2025-11-30 18:34:55.813790,i-02f2d7ef,t2.medium,11.27,42.78,55.04,302.18,127.16,18,6,1,1,1.74,0
2025-11-30 18:39:55.813790,i-02f2d7ef,t2.medium,17.35,54.83,56.46,377.08,155.08,18,6,1,1,7.49,0
2025-11-30 18:44:55.813790,i-02f2d7ef,t2.medium,7.53,51.35,55.84,376.85,220.81,18,6,1,1,0.0,0
2025-11-30 18:49:55.813790,i-02f2d7ef,t2.medium,14.15,49.65,58.16,419.96,223.59,18,6,1,1,4.75,0
2025-11-30 18:54:55.813790,i-02f2d7ef,t2.medium,13.25,50.84,55.49,353.3,165.69,18,6,1,1,5.98,0
2025-11-30 18:59:55.813790,i-02f2d7ef,t2.medium,16.4,50.25,55.11,221.81,154.09,18,6,1,1,5.66,0
2025-11-30 19:04:55.813790,i-02f2d7ef,t2.medium,12.53,53.7,56.7,119.64,31.17,19,6,0,1,3.49,0
2025-11-30 19:09:55.813790,i-02f2d7ef,t2.medium,1.41,55.01,52.22,20.91,105.43,19,6,0,1,0.0,0
2025-11-30 19:14:55.813790,i-02f2d7ef,t2.medium,5.3,56.31,53.85,127.18,34.36,19,6,0,1,10.65,0
2025-11-30 19:19:55.813790,i-02f2d7ef,t2.medium,5.12,50.25,51.09,32.76,47.9,19,6,0,1,13.06,0
2025-11-30 19:24:55.813790,i-02f2d7ef,t2.medium,1.55,51.33,56.15,114.05,62.4,19,6,0,1,7.49,0
2025-11-30 19:29:55.813790,i-02f2d7ef,t2.medium,6.33,47.94,54.25,229.45,67.69,19,6,0,1,8.39,0
2025-11-30 19:34:55.813790,i-02f2d7ef,t2.medium,1.74,51.38,56.58,159.08,63.46,19,6,0,1,8.56,0
2025-11-30 19:39:55.813790,i-02f2d7ef,t2.medium,7.49,46.13,57.7,38.1,74.43,19,6,0,1,13.08,0
2025-11-30 19:44:55.813790,i-02f2d7ef,t2.medium,0.0,56.46,55.4,178.84,16.47,19,6,0,1,0.0,0
2025-11-30 19:49:55.813790,i-02f2d7ef,t2.medium,4.75,49.71,58.49,93.77,15.95,19,6,0,1,0.0,0
2025-11-30 19:54:55.813790,i-02f2d7ef,t2.medium,5.98,51.36,58.57,45.76,19.14,19,6,0,1,13.87,0
2025-11-30 19:59:55.813790,i-02f2d7ef,t2.medium,5.66,51.65,57.94,116.23,60.09,19,6,0,1,3.92,0
2025-11-30 20:04:55.813790,i-02f2d7ef,t2.medium,3.49,51.65,58.31,53.05,66.47,20,6,0,1,22.07,0
2025-11-30 20:09:55.813790,i-02f2d7ef,t2.medium,0.0,54.4,57.64,34.31,27.29,20,6,0,1,8.99,0
2025-11-30 20:14:55.813790,i-02f2d7ef,t2.medium,10.65,48.95,60.02,87.95,64.75,20,6,0,1,4.43,0
2025-11-30 20:19:55.813790,i-02f2d7ef,t2.medium,13.06,55.32,54.24,22.38,61.69,20,6,0,1,0.0,0
2025-11-30 20:24:55.813790,i-02f2d7ef,t2.medium,7.49,56.86,55.02,155.64,81.01,20,6,0,1,12.36,0
2025-11-30 20:29:55.813790,i-02f2d7ef,t2.medium,8.39,47.56,57.41,176.95,4.37,20,6,0,1,7.26,0
2025-11-30 20:34:55.813790,i-02f2d7ef,t2.medium,8.56,50.22,59.64,76.93,87.82,20,6,0,1,1.67,0
2025-11-30 20:39:55.813790,i-02f2d7ef,t2.medium,13.08,52.5,59.07,110.1,80.86,20,6,0,1,2.77,0
2025-11-30 20:44:55.813790,i-02f2d7ef,t2.medium,0.0,52.08,55.77,84.48,50.01,20,6,0,1,7.36,0
2025-11-30 20:49:55.813790,i-02f2d7ef,t2.medium,0.0,49.59,57.27,141.49,53.24,20,6,0,1,2.51,0
2025-11-30 20:54:55.813790,i-02f2d7ef,t2.medium,13.87,45.87,52.0,85.92,53.98,20,6,0,1,17.15,0
2025-11-30 20:59:55.813790,i-02f2d7ef,t2.medium,3.92,46.81,55.2,208.1,101.54,20,6,0,1,9.11,0
2025-11-30 21:04:55.813790,i-02f2d7ef,t2.medium,22.07,45.78,55.85,0.0,109.01,21,6,0,1,0.74,0
2025-11-30 21:09:55.813790,i-02f2d7ef,t2.medium,8.99,48.39,58.08,131.12,16.82,21,6,0,1,0.0,0
2025-11-30 21:14:55.813790,i-02f2d7ef,t2.medium,4.43,56.73,58.91,59.87,80.19,21,6,0,1,0.0,0
2025-11-30 21:19:55.813790,i-02f2d7ef,t2.medium,0.0,53.42,61.47,73.05,38.38,21,6,0,1,14.58,0
2025-11-30 21:24:55.813790,i-02f2d7ef,t2.medium,12.36,47.89,54.83,80.66,11.6,21,6,0,1,2.05,0
2025-11-30 21:29:55.813790,i-02f2d7ef,t2.medium,7.26,50.51,56.6,118.43,74.93,21,6,0,1,5.66,0
2025-11-30 21:34:55.813790,i-02f2d7ef,t2.medium,1.67,48.05,54.21,92.21,5.1,21,6,0,1,5.39,0
2025-11-30 21:39:55.813790,i-02f2d7ef,t2.medium,2.77,50.27,56.02,109.0,92.29,21,6,0,1,0.0,0
2025-11-30 21:44:55.813790,i-02f2d7ef,t2.medium,7.36,52.91,53.69,156.47,78.69,21,6,0,1,11.12,0
2025-11-30 21:49:55.813790,i-02f2d7ef,t2.medium,2.51,49.74,61.23,205.23,37.31,21,6,0,1,0.0,0
2025-11-30 21:54:55.813790,i-02f2d7ef,t2.medium,17.15,49.7,58.4,107.71,77.51,21,6,0,1,1.86,0
2025-11-30 21:59:55.813790,i-02f2d7ef,t2.medium,9.11,52.26,59.32,28.64,110.94,21,6,0,1,13.14,0
2025-11-30 22:04:55.813790,i-02f2d7ef,t2.medium,0.74,48.73,59.01,63.46,62.87,22,6,0,1,9.54,0
2025-11-30 22:09:55.813790,i-02f2d7ef,t2.medium,0.0,51.95,55.68,60.54,32.41,22,6,0,1,10.84,0
2025-11-30 22:14:55.813790,i-02f2d7ef,t2.medium,0.0,49.95,54.18,156.5,114.14,22,6,0,1,1.89,0
2025-11-30 22:19:55.813790,i-02f2d7ef,t2.medium,14.58,46.21,52.77,23.26,67.02,22,6,0,1,2.44,0
2025-11-30 22:24:55.813790,i-02f2d7ef,t2.medium,2.05,51.63,58.36,133.06,55.26,22,6,0,1,13.02,0
2025-11-30 22:29:55.813790,i-02f2d7ef,t2.medium,5.66,52.98,57.18,64.53,104.41,22,6,0,1,4.84,0
2025-11-30 22:34:55.813790,i-02f2d7ef,t2.medium,5.39,47.44,56.08,37.71,101.67,22,6,0,1,4.19,0
2025-11-30 22:39:55.813790,i-02f2d7ef,t2.medium,0.0,57.93,54.43,74.54,129.97,22,6,0,1,8.37,0
2025-11-30 22:44:55.813790,i-02f2d7ef,t2.medium,11.12,49.39,57.54,131.62,62.1,22,6,0,1,0.0,0
2025-11-30 22:49:55.813790,i-02f2d7ef,t2.medium,0.0,46.17,54.84,64.28,32.68,22,6,0,1,4.52,0
2025-11-30 22:54:55.813790,i-02f2d7ef,t2.medium,1.86,51.89,55.08,146.69,97.34,22,6,0,1,5.59,0
2025-11-30 22:59:55.813790,i-02f2d7ef,t2.medium,13.14,48.36,55.79,82.55,80.24,22,6,0,1,8.81,0
2025-11-30 23:04:55.813790,i-02f2d7ef,t2.medium,9.54,53.47,59.05,79.57,55.29,23,6,0,1,12.37,0
2025-11-30 23:09:55.813790,i-02f2d7ef,t2.medium,10.84,55.05,56.74,81.77,55.09,23,6,0,1,11.05,0
2025-11-30 23:14:55.813790,i-02f2d7ef,t2.medium,1.89,45.47,57.58,114.43,0.0,23,6,0,1,1.96,0
2025-11-30 23:19:55.813790,i-02f2d7ef,t2.medium,2.44,50.1,58.49,80.97,81.44,23,6,0,1,14.35,0
2025-11-30 23:24:55.813790,i-02f2d7ef,t2.medium,13.02,56.67,59.84,141.37,17.31,23,6,0,1,13.43,0
2025-11-30 23:29:55.813790,i-02f2d7ef,t2.medium,4.84,47.73,54.57,163.08,89.07,23,6,0,1,13.92,0
2025-11-30 23:34:55.813790,i-02f2d7ef,t2.medium,4.19,56.03,57.4,201.34,84.16,23,6,0,1,32.56,0
2025-11-30 23:39:55.813790,i-02f2d7ef,t2.medium,8.37,51.19,51.87,104.82,16.17,23,6,0,1,14.51,0
2025-11-30 23:44:55.813790,i-02f2d7ef,t2.medium,0.0,55.39,54.37,171.27,107.53,23,6,0,1,10.57,0
2025-11-30 23:49:55.813790,i-02f2d7ef,t2.medium,4.52,50.32,55.35,117.53,20.24,23,6,0,1,14.94,0
2025-11-30 23:54:55.813790,i-02f2d7ef,t2.medium,5.59,50.15,56.82,110.27,47.72,23,6,0,1,8.53,0
2025-11-30 23:59:55.813790,i-02f2d7ef,t2.medium,8.81,53.16,57.5,125.87,86.08,23,6,0,1,8.09,0
2025-12-01 00:04:55.813790,i-02f2d7ef,t2.medium,12.37,58.09,54.91,119.07,102.53,0,0,0,0,17.42,0
2025-12-01 00:09:55.813790,i-02f2d7ef,t2.medium,11.05,51.3,54.94,127.37,81.25,0,0,0,0,11.87,0
2025-12-01 00:14:55.813790,i-02f2d7ef,t2.medium,1.96,49.79,57.61,96.87,31.68,0,0,0,0,11.6,0
2025-12-01 00:19:55.813790,i-02f2d7ef,t2.medium,14.35,52.62,60.18,156.07,102.46,0,0,0,0,3.99,0
2025-12-01 00:24:55.813790,i-02f2d7ef,t2.medium,13.43,53.69,54.32,104.07,72.94,0,0,0,0,21.52,0
2025-12-01 00:29:55.813790,i-02f2d7ef,t2.medium,13.92,56.07,56.29,190.06,85.03,0,0,0,0,12.65,0
2025-12-01 00:34:55.813790,i-02f2d7ef,t2.medium,32.56,51.89,60.93,52.24,35.67,0,0,0,0,6.33,0
2025-12-01 00:39:55.813790,i-02f2d7ef,t2.medium,14.51,51.93,56.43,159.87,19.68,0,0,0,0,12.23,0
2025-12-01 00:44:55.813790,i-02f2d7ef,t2.medium,10.57,44.18,58.81,82.7,42.14,0,0,0,0,13.34,0
2025-12-01 00:49:55.813790,i-02f2d7ef,t2.medium,14.94,53.04,53.09,135.58,97.38,0,0,0,0,4.69,0
2025-12-01 00:54:55.813790,i-02f2d7ef,t2.medium,8.53,51.07,56.05,121.56,57.48,0,0,0,0,17.83,0
2025-12-01 00:59:55.813790,i-02f2d7ef,t2.medium,8.09,53.41,56.45,110.98,80.92,0,0,0,0,17.74,0
2025-12-01 01:04:55.813790,i-02f2d7ef,t2.medium,17.42,51.69,58.08,182.54,55.74,1,0,0,0,10.95,0
2025-12-01 01:09:55.813790,i-02f2d7ef,t2.medium,11.87,49.44,57.63,80.32,0.0,1,0,0,0,7.99,0
2025-12-01 01:14:55.813790,i-02f2d7ef,t2.medium,11.6,49.7,54.26,34.15,17.54,1,0,0,0,18.05,0
2025-12-01 01:19:55.813790,i-02f2d7ef,t2.medium,3.99,53.94,57.24,78.24,33.97,1,0,0,0,3.2,0
2025-12-01 01:24:55.813790,i-02f2d7ef,t2.medium,21.52,50.64,56.67,185.05,87.5,1,0,0,0,15.67,0
2025-12-01 01:29:55.813790,i-02f2d7ef,t2.medium,12.65,49.52,56.55,133.71,58.93,1,0,0,0,15.74,0
2025-12-01 01:34:55.813790,i-02f2d7ef,t2.medium,6.33,51.06,61.09,144.53,70.28,1,0,0,0,11.78,0
2025-12-01 01:39:55.813790,i-02f2d7ef,t2.medium,12.23,47.26,58.78,156.44,118.86,1,0,0,0,9.15,0
2025-12-01 01:44:55.813790,i-02f2d7ef,t2.medium,13.34,53.83,59.09,118.34,23.37,1,0,0,0,13.92,0
2025-12-01 01:49:55.813790,i-02f2d7ef,t2.medium,4.69,50.58,56.74,146.96,26.75,1,0,0,0,10.23,0
2025-12-01 01:54:55.813790,i-02f2d7ef,t2.medium,17.83,51.79,59.59,54.86,98.61,1,0,0,0,15.84,0
2025-12-01 01:59:55.813790,i-02f2d7ef,t2.medium,17.74,52.36,59.29,105.86,88.22,1,0,0,0,4.75,0
2025-12-01 02:04:55.813790,i-02f2d7ef,t2.medium,10.95,48.56,54.05,220.18,38.0,2,0,0,0,17.48,0
2025-12-01 02:09:55.813790,i-02f2d7ef,t2.medium,7.99,52.22,57.21,127.75,18.77,2,0,0,0,3.12,0
2025-12-01 02:14:55.813790,i-02f2d7ef,t2.medium,18.05,52.72,55.26,192.42,61.76,2,0,0,0,13.85,0
2025-12-01 02:19:55.813790,i-02f2d7ef,t2.medium,3.2,55.14,55.79,102.3,72.27,2,0,0,0,18.18,0
2025-12-01 02:24:55.813790,i-02f2d7ef,t2.medium,15.67,49.14,58.45,32.12,45.13,2,0,0,0,4.58,0
2025-12-01 02:29:55.813790,i-02f2d7ef,t2.medium,15.74,51.36,55.35,164.57,66.18,2,0,0,0,9.42,0
2025-12-01 02:34:55.813790,i-02f2d7ef,t2.medium,11.78,54.37,58.77,233.55,82.67,2,0,0,0,8.14,0
2025-12-01 02:39:55.813790,i-02f2d7ef,t2.medium,9.15,49.09,60.68,74.29,105.72,2,0,0,0,15.31,0
2025-12-01 02:44:55.813790,i-02f2d7ef,t2.medium,13.92,47.07,58.26,192.82,45.09,2,0,0,0,8.96,0
2025-12-01 02:49:55.813790,i-02f2d7ef,t2.medium,10.23,50.18,58.32,170.92,36.33,2,0,0,0,6.15,0
2025-12-01 02:54:55.813790,i-02f2d7ef,t2.medium,15.84,48.27,58.9,6.95,32.37,2,0,0,0,10.01,0
2025-12-01 02:59:55.813790,i-02f2d7ef,t2.medium,4.75,51.78,57.17,181.96,14.71,2,0,0,0,16.49,0
2025-12-01 03:04:55.813790,i-02f2d7ef,t2.medium,17.48,55.62,54.68,216.41,38.48,3,0,0,0,13.26,0
2025-12-01 03:09:55.813790,i-02f2d7ef,t2.medium,3.12,53.75,56.04,125.56,20.74,3,0,0,0,8.51,0
2025-12-01 03:14:55.813790,i-02f2d7ef,t2.medium,13.85,50.9,56.61,117.02,57.87,3,0,0,0,17.26,0
2025-12-01 03:19:55.813790,i-02f2d7ef,t2.medium,18.18,47.72,57.85,47.84,44.34,3,0,0,0,21.71,0
2025-12-01 03:24:55.813790,i-02f2d7ef,t2.medium,4.58,51.89,57.86,55.02,18.8,3,0,0,0,15.16,0
2025-12-01 03:29:55.813790,i-02f2d7ef,t2.medium,9.42,56.56,59.77,113.26,14.54,3,0,0,0,5.46,0
2025-12-01 03:34:55.813790,i-02f2d7ef,t2.medium,8.14,52.87,55.7,92.86,31.42,3,0,0,0,5.26,0
2025-12-01 03:39:55.813790,i-02f2d7ef,t2.medium,15.31,47.1,58.67,107.71,28.1,3,0,0,0,23.86,0
2025-12-01 03:44:55.813790,i-02f2d7ef,t2.medium,8.96,48.56,56.66,136.82,38.57,3,0,0,0,7.9,0
2025-12-01 03:49:55.813790,i-02f2d7ef,t2.medium,6.15,50.49,55.94,102.57,72.63,3,0,0,0,9.33,0
2025-12-01 03:54:55.813790,i-02f2d7ef,t2.medium,10.01,51.52,55.12,72.83,66.42,3,0,0,0,11.86,0
2025-12-01 03:59:55.813790,i-02f2d7ef,t2.medium,16.49,51.04,56.21,78.31,43.47,3,0,0,0,8.02,0
2025-12-01 04:04:55.813790,i-02f2d7ef,t2.medium,13.26,45.88,57.13,140.4,70.56,4,0,0,0,15.79,0
2025-12-01 04:09:55.813790,i-02f2d7ef,t2.medium,8.51,51.82,52.29,119.53,36.27,4,0,0,0,14.44,0
2025-12-01 04:14:55.813790,i-02f2d7ef,t2.medium,17.26,49.38,57.48,168.77,55.18,4,0,0,0,11.37,0
2025-12-01 04:19:55.813790,i-02f2d7ef,t2.medium,21.71,48.36,52.77,103.29,40.72,4,0,0,0,19.37,0
2025-12-01 04:24:55.813790,i-02f2d7ef,t2.medium,15.16,51.03,56.32,181.72,26.47,4,0,0,0,7.7,0
2025-12-01 04:29:55.813790,i-02f2d7ef,t2.medium,5.46,48.87,54.47,177.42,56.97,4,0,0,0,8.41,0
2025-12-01 04:34:55.813790,i-02f2d7ef,t2.medium,5.26,49.97,58.85,212.0,89.09,4,0,0,0,15.74,0
2025-12-01 04:39:55.813790,i-02f2d7ef,t2.medium,23.86,50.09,56.1,80.13,69.88,4,0,0,0,9.82,0
2025-12-01 04:44:55.813790,i-02f2d7ef,t2.medium,7.9,47.8,56.35,143.42,23.16,4,0,0,0,14.58,0
2025-12-01 04:49:55.813790,i-02f2d7ef,t2.medium,9.33,51.79,55.06,71.5,50.61,4,0,0,0,8.32,0
2025-12-01 04:54:55.813790,i-02f2d7ef,t2.medium,11.86,52.96,57.73,70.44,56.65,4,0,0,0,21.97,0
2025-12-01 04:59:55.813790,i-02f2d7ef,t2.medium,8.02,49.81,58.42,151.05,26.6,4,0,0,0,12.58,0
2025-12-01 05:04:55.813790,i-02f2d7ef,t2.medium,15.79,53.96,55.02,38.18,44.06,5,0,0,0,11.26,0
2025-12-01 05:09:55.813790,i-02f2d7ef,t2.medium,14.44,52.49,55.19,134.99,12.31,5,0,0,0,13.38,0
2025-12-01 05:14:55.813790,i-02f2d7ef,t2.medium,11.37,54.48,57.26,105.47,68.83,5,0,0,0,8.94,0
2025-12-01 05:19:55.813790,i-02f2d7ef,t2.medium,19.37,51.45,57.54,91.93,13.58,5,0,0,0,18.74,0
2025-12-01 05:24:55.813790,i-02f2d7ef,t2.medium,7.7,48.46,53.62,84.3,58.35,5,0,0,0,6.77,0
2025-12-01 05:29:55.813790,i-02f2d7ef,t2.medium,8.41,56.7,56.22,126.85,21.54,5,0,0,0,14.91,0
